,bytes_read,bytes_written
333,0,13
334,543,13
335,0,61
336,0,13
337,0,13
338,0,13
339,0,13
34,0,60
340,543,13
341,0,61
342,0,13
343,0,13
344,0,556
345,0,60
346,0,13
347,0,13
348,543,13
349,0,61
35,0,13
350,543,13
351,0,61
352,0,13
353,0,13
354,0,13
355,543,13
356,556,880
357,1629,2803
358,0,222
359,0,14
36,0,660
360,0,13
361,0,13
362,0,556
363,0,60
364,556,832
365,0,213
366,0,14
367,556,832
368,0,213
369,1629,5143
37,543,757
370,1629,2933
371,1629,2935
372,0,222
373,0,14
374,0,13
375,0,556
376,0,60
377,13,672
378,543,366
379,556,1025
38,543,957
380,556,1033
381,0,214
382,0,14
383,13,672
384,543,366
385,556,1025
386,0,214
387,0,14
388,0,13
389,0,13
39,543,714
390,556,832
391,0,213
392,0,14
393,13,672
394,543,366
395,0,206
396,0,14
397,0,13
398,0,13
399,0,13
4,1629,2099
40,0,207
400,1629,4939
401,0,222
402,0,14
403,556,832
404,0,213
405,0,14
406,556,832
407,0,213
408,0,14
409,0,13
41,0,14
410,0,13
411,2185,3422
412,0,371
413,0,14
414,0,13
415,0,13
416,0,556
417,0,60
418,0,13
419,0,13
42,543,13
420,13,672
421,543,366
422,1086,2297
423,1099,1538
424,0,361
425,0,14
426,0,13
427,0,13
428,556,832
429,0,213
43,0,61
430,0,14
431,0,820
432,0,60
433,543,1357
434,1086,1458
435,0,220
436,0,14
437,13,672
438,543,366
439,556,1025
44,0,13
440,0,214
441,0,14
442,0,556
443,0,60
444,0,13
445,556,832
446,0,213
447,0,14
448,0,13
449,0,13
45,0,13
450,0,13
451,556,672
452,543,369
453,0,206
454,0,14
455,0,13
456,0,13
457,543,13
458,556,880
459,0,213
46,0,13
460,0,14
461,0,13
462,1629,4161
463,0,222
464,0,14
465,0,13
466,0,13
467,0,13
468,556,832
469,0,213
47,1629,2603
470,0,14
471,0,13
472,0,13
473,543,1357
474,1086,1458
475,0,220
476,556,833
477,0,213
478,0,14
479,0,13
48,0,222
480,0,13
481,0,556
482,0,60
483,0,13
484,13,672
485,543,366
486,0,206
487,0,14
488,0,556
489,556,879
49,0,14
490,0,213
491,556,833
492,0,213
493,0,14
494,556,672
495,543,369
496,556,1025
497,0,214
498,0,14
499,0,556
5,0,221
50,0,13
500,0,60
501,0,13
502,0,13
503,0,13
504,543,13
505,0,61
506,556,832
507,0,213
508,0,14
509,0,13
51,0,13
510,0,13
511,0,13
512,0,13
513,13,672
514,543,366
515,0,206
516,0,14
517,0,13
518,556,832
519,0,213
52,0,556
520,0,14
521,0,13
522,0,13
523,556,832
524,0,213
525,0,14
526,0,556
527,0,60
528,0,13
529,0,13
53,0,60
530,556,832
531,0,213
532,0,14
533,0,13
534,0,13
535,0,13
536,0,556
537,0,60
538,0,13
539,0,13
54,0,13
540,13,672
541,543,366
542,0,206
543,0,14
544,556,832
545,0,213
546,0,14
547,543,13
548,0,61
549,0,13
55,0,13
550,556,832
551,0,213
552,0,14
553,0,13
554,0,13
555,1642,6579
556,1086,1919
557,2715,4395
558,0,375
559,0,14
56,0,13
560,556,832
561,0,213
562,0,14
563,0,13
564,0,556
565,0,60
566,0,13
567,0,13
568,2185,3422
569,0,371
57,0,13
570,0,14
571,13,672
572,543,366
573,0,206
574,0,14
575,0,13
576,543,13
577,0,61
578,0,13
579,0,13
58,543,1357
580,0,13
581,556,832
582,0,213
583,0,14
584,0,13
585,0,13
586,543,2136
587,1086,1458
588,0,220
589,556,833
59,1629,1675
590,556,1032
591,13,873
592,543,366
593,0,206
594,0,14
595,0,13
596,0,13
597,0,13
598,543,13
599,0,61
6,0,14
60,0,266
600,0,13
601,0,13
602,556,832
603,0,213
604,0,14
605,0,13
606,0,13
607,0,13
608,0,13
609,556,832
61,0,14
610,0,213
611,0,14
612,0,13
613,0,13
614,0,13
615,543,13
616,13,720
617,2172,5293
618,0,366
619,0,14
62,0,13
620,0,13
621,556,832
622,0,213
623,0,14
624,0,13
625,556,832
626,0,213
627,0,14
628,543,1357
629,543,959
63,543,13
630,543,714
631,0,207
632,0,14
633,0,556
634,0,60
635,13,672
636,543,366
637,0,206
638,0,14
639,1629,2603
64,0,61
640,0,222
641,0,14
642,0,13
643,0,556
644,0,60
645,0,13
646,1099,832
647,0,215
648,0,822
649,0,60
65,0,13
650,1629,2603
651,0,222
652,0,14
653,556,832
654,0,213
655,0,14
656,0,13
657,0,13
658,0,13
659,0,13
66,543,232
660,0,13
661,1099,832
662,0,215
663,0,14
664,13,672
665,543,366
666,0,206
667,0,14
668,0,13
669,0,556
67,0,61
670,0,60
671,0,13
672,0,13
673,543,13
674,0,61
675,556,832
676,0,213
677,0,14
678,556,832
679,1629,3582
68,0,13
680,0,222
681,0,14
682,0,13
683,0,13
684,0,13
685,543,13
686,0,61
687,13,672
688,543,366
689,0,206
69,0,13
690,0,14
691,556,832
692,0,213
693,0,14
694,0,13
695,0,13
696,556,832
697,0,213
698,0,14
699,0,556
7,0,13
70,0,13
700,0,60
701,5796,3604
702,13,882
703,543,366
704,0,206
705,556,833
706,0,213
707,0,14
708,0,13
709,0,13
71,0,13
710,0,13
711,543,13
712,0,61
713,0,13
714,556,832
715,0,213
716,0,14
717,0,13
718,0,13
719,0,13
72,543,13
720,0,13
721,0,13
722,556,1375
723,0,215
724,0,14
725,0,13
726,0,13
727,543,13
728,0,61
729,0,13
73,0,61
730,0,13
731,13,672
732,543,366
733,0,206
734,0,14
735,0,13
736,556,832
737,0,213
738,0,14
739,0,13
74,0,13
740,0,556
741,1629,5187
742,1629,2935
743,543,1614
744,1086,1534
745,0,220
746,556,833
747,0,213
748,0,14
749,0,13
75,0,13
750,0,13
751,543,13
752,13,720
753,543,366
754,0,206
755,0,14
756,556,832
757,0,213
758,0,14
759,556,832
76,0,13
760,0,213
761,0,14
762,0,13
763,543,231
764,13,1264
765,543,368
766,0,206
767,0,14
768,0,13
769,0,13
77,0,13
770,556,832
771,0,213
772,2156,4978
773,0,371
774,0,14
775,0,13
776,0,13
777,0,13
778,556,832
779,0,213
78,543,13
780,0,14
781,0,13
782,13,672
783,2172,2956
784,0,366
785,0,14
786,0,13
787,0,13
788,0,13
789,0,13
79,0,61
790,0,13
791,0,556
792,556,879
793,0,213
794,0,14
795,0,13
796,0,556
797,0,60
798,0,13
799,0,13
8,0,13
80,0,13
800,0,13
801,0,13
802,556,832
803,1629,3582
804,0,222
805,13,673
806,543,366
807,0,206
808,0,14
809,0,13
81,0,13
810,543,13
811,556,880
812,0,213
813,0,14
814,0,13
815,0,13
816,0,13
817,0,13
818,0,556
819,0,60
82,0,556
820,0,13
821,556,1375
822,0,215
823,0,14
824,0,13
825,0,13
826,0,13
827,0,13
828,0,13
829,13,672
83,0,60
830,543,366
831,0,206
832,556,833
833,0,213
834,1629,4941
835,0,222
836,0,14
837,0,13
838,556,832
839,0,213
84,0,13
840,0,14
841,0,13
842,0,13
843,0,13
844,0,13
845,543,1357
846,1642,2277
847,13,1029
848,543,367
849,0,206
85,0,13
850,0,14
851,0,13
852,556,837
853,0,213
854,0,14
855,0,13
856,543,1357
857,1642,2282
858,0,370
859,0,14
86,0,13
860,0,13
861,13,1217
862,543,371
863,0,206
864,0,14
865,0,821
866,0,60
867,1629,2600
868,0,222
869,0,14
87,543,13
870,0,13
871,0,13
872,556,837
873,0,213
874,0,14
875,0,13
876,0,13
877,543,13
878,0,61
879,0,13
88,0,61
880,0,556
881,0,60
882,556,837
883,0,213
884,0,14
885,0,13
886,0,13
887,13,674
888,543,369
889,0,206
89,0,13
890,0,14
891,0,13
892,0,13
893,543,13
894,0,61
9,0,13
90,0,13
91,0,13
92,543,13
93,0,61
94,0,13
95,0,13
96,0,13
97,0,13
98,0,13
99,0,13
