,bytes_read,bytes_written
1395,0,61
1396,0,13
1397,6330,3625
1398,0,271
1399,0,14
14,543,13
140,0,556
1400,0,13
1401,0,13
1402,0,556
1403,543,60
1404,0,61
1405,0,13
1406,0,13
1407,0,13
1408,0,13
1409,0,13
141,0,60
1410,543,556
1411,0,108
1412,0,14
1413,0,13
1414,0,13
1415,0,13
1416,0,556
1417,0,60
1418,0,556
1419,543,60
142,0,13
1420,0,61
1421,0,13
1422,0,556
1423,0,60
1424,543,13
1425,543,61
1426,0,61
1427,0,13
1428,0,13
1429,543,13
143,543,13
1430,0,61
1431,0,13
1432,543,13
1433,0,61
1434,0,13
1435,0,13
1436,0,13
1437,0,13
1438,543,13
1439,0,604
144,543,61
1440,0,60
1441,0,13
1442,0,13
1443,0,13
1444,0,13
1445,0,13
1446,543,13
1447,543,61
1448,0,61
1449,0,13
145,0,61
1450,543,13
1451,0,61
1452,0,556
1453,0,60
1454,0,13
1455,0,13
1456,0,13
1457,0,13
1458,0,13
1459,9173,25937
146,0,13
1460,11345,25057
1461,1086,3211
1462,1629,2927
1463,543,914
1464,0,208
1465,0,14
1466,0,13
1467,543,232
1468,0,606
1469,0,60
147,0,13
1470,543,13
1471,0,61
1472,0,13
1473,0,13
1474,0,1099
1475,0,107
1476,0,14
1477,543,13
1478,0,61
1479,0,556
148,0,13
1480,0,60
1481,0,13
1482,0,13
1483,0,13
1484,0,13
1485,0,3295
1486,0,107
1487,0,14
1488,0,13
1489,0,13
149,543,13
1490,0,13
1491,0,13
1492,543,13
1493,543,61
1494,0,61
1495,0,13
1496,0,13
1497,0,13
1498,1086,13
1499,0,108
15,0,61
150,0,604
1500,1086,14
1501,0,108
1502,0,14
1503,0,13
1504,0,13
1505,0,556
1506,0,60
1507,0,13
1508,0,13
1509,1086,13
151,0,60
1510,0,108
1511,0,14
1512,0,13
1513,0,13
1514,543,13
1515,543,61
1516,0,61
1517,0,13
1518,0,13
1519,0,13
152,0,13
1520,0,13
1521,543,13
1522,0,61
1523,0,13
1524,543,13
1525,0,61
1526,0,13
1527,543,13
1528,0,61
1529,0,13
153,0,13
1530,0,13
1531,0,13
1532,543,13
1533,0,61
1534,0,13
1535,0,556
1536,0,60
1537,0,13
1538,543,13
1539,0,61
154,0,13
1540,0,556
1541,0,60
1542,543,13
1543,0,61
1544,0,13
1545,543,13
1546,0,61
1547,543,13
1548,0,61
1549,0,13
155,0,13
1550,0,13
1551,543,13
1552,0,604
1553,0,60
1554,0,13
1555,0,13
1556,0,13
1557,0,13
1558,0,13
1559,0,13
156,0,13
1560,543,556
1561,0,108
1562,0,14
1563,543,13
1564,0,61
1565,543,13
1566,0,61
1567,543,13
1568,0,61
1569,0,13
157,1086,705
1570,0,556
1571,0,60
1572,0,13
1573,0,13
1574,543,13
1575,543,61
1576,0,61
1577,0,13
1578,0,3303
1579,0,107
158,2172,4434
1580,8116,32755
1581,11345,20259
1582,1629,3893
1583,1629,2930
1584,0,223
1585,0,14
1586,0,13
1587,0,13
1588,0,13
1589,0,13
159,543,767
1590,0,556
1591,0,603
1592,0,60
1593,0,13
1594,543,13
1595,0,604
1596,0,60
1597,0,13
1598,0,13
1599,0,13
16,0,13
160,261487,259593
1600,0,13
1601,0,556
1602,543,60
1603,543,61
1604,0,61
1605,543,13
1606,0,61
1607,0,13
1608,0,13
1609,543,13
161,328834,337370
1610,0,61
1611,0,13
1612,0,13
1613,543,13
1614,0,61
1615,0,556
1616,543,60
