time,bytes_read,bytes_written
851,66,753
852,66,342
853,66,342
854,66,885
855,66,389
856,66,342
857,66,342
858,66,342
859,609,342
86,0,13
860,66,390
861,4410,6158
862,66,650
863,66,342
864,66,342
865,66,342
866,66,885
867,66,389
868,66,342
869,66,342
87,0,13
870,609,1960
871,66,439
872,6010,7244
873,66,793
874,66,342
875,66,342
876,66,342
877,609,342
878,66,390
879,66,342
88,0,13
880,609,342
881,6951,7818
882,609,447
883,6039,7321
884,66,701
885,66,342
886,66,342
887,66,342
888,66,342
889,66,885
89,0,13
890,66,389
891,66,342
892,66,342
893,66,342
894,66,342
895,66,342
896,66,342
897,609,885
898,66,392
899,66,342
9,0,13
90,0,13
900,609,342
901,66,390
902,66,342
903,66,342
904,66,342
905,66,342
906,66,885
907,66,389
908,105481,105757
909,779178,779538
91,0,13
910,249251,249693
911,66,455
912,1695,1971
913,565807,566215
914,563266,563483
915,66,457
916,66,342
917,66,342
918,66,342
919,609,342
92,0,13
920,66,390
921,609,885
922,292804,293175
923,801823,802154
924,35453,35844
925,66,451
926,66,342
927,66,342
928,66,342
929,66,342
93,0,13
930,66,342
931,609,342
932,30603,33406
933,790921,792820
934,336734,338510
935,6495,5651
936,1695,2176
937,1695,2025
938,477499,477878
939,651632,652023
94,0,13
940,66,457
941,66,342
942,66,342
943,66,342
944,66,342
945,66,342
946,66,342
947,3324,3600
948,222175,222603
949,690833,691048
95,0,13
950,216940,217041
951,0,128
952,0,14
953,0,13
954,0,13
955,543,13
956,0,62
957,0,13
958,2715,2728
959,1629,1749
96,0,13
960,617004,617180
961,512306,512407
962,0,130
963,7573,9869
964,543,471
965,0,63
966,5372,5443
967,0,217
968,0,14
969,0,13
97,0,13
970,0,13
971,543,556
972,310960,297561
973,810698,824393
974,8427,8528
975,0,120
976,0,14
977,1629,1099
978,1629,1791
979,0,118
98,0,13
980,0,14
981,66,340
982,66,342
983,609,342
984,45820,46144
985,782262,782676
986,302802,303164
987,66,457
988,4410,4686
989,533048,531423
99,0,13
990,597227,599732
991,66,457
992,66,342
993,66,342
994,10354,12398
995,66,754
996,609,342
997,609,933
998,66,437
999,3295,3600
